0.0	0.60000026
0.02	0.5999882
0.04	0.5999533
0.06	0.5998962
0.08	0.5998184
0.099999994	0.59972024
0.11999999	0.5996016
0.13999999	0.5994632
0.15999998	0.5993062
0.17999998	0.5991311
0.19999997	0.5989384
0.21999997	0.5987291
0.23999996	0.59850466
0.25999996	0.59826577
0.27999997	0.5980125
0.29999998	0.59774464
0.32	0.5974622
0.34	0.5971671
0.36	0.59686226
0.38000003	0.5965482
0.40000004	0.5962226
0.42000005	0.595885
0.44000006	0.59553546
0.46000007	0.5951751
0.48000008	0.59480536
0.50000006	0.59442717
0.52000004	0.5940409
0.54	0.5936472
0.56	0.593246
0.58	0.59283704
0.59999996	0.5924207
0.61999995	0.5919968
0.6399999	0.59156555
0.6599999	0.59112847
0.6799999	0.5906856
0.69999987	0.59023654
0.71999985	0.58978236
0.73999983	0.5893236
0.7599998	0.58886003
0.7799998	0.58839095
0.7999998	0.58791804
0.81999975	0.58744234
0.83999974	0.5869622
0.8599997	0.5864778
0.8799997	0.58599037
0.8999997	0.58549917
0.91999966	0.58500326
0.93999964	0.5845028
0.9599996	0.5839993
0.9799996	0.583494
0.9999996	0.5829865
1.0199996	0.58247584
1.0399996	0.5819627
1.0599996	0.5814483
1.0799996	0.5809332
1.0999995	0.5804164
1.1199995	0.57989895
1.1399995	0.5793805
1.1599995	0.57886106
1.1799995	0.5783424
1.1999995	0.5778234
1.2199994	0.5773034
1.2399994	0.57678366
1.2599994	0.57626474
1.2799994	0.5757451
1.2999994	0.57522434
1.3199993	0.5747032
1.3399993	0.5741817
1.3599993	0.5736591
1.3799993	0.573136
1.3999993	0.5726117
1.4199992	0.5720858
1.4399992	0.5715583
1.4599992	0.5710293
1.4799992	0.5705003
1.4999992	0.5699711
1.5199991	0.5694422
1.5399991	0.5689151
1.5599991	0.5683899
1.5799991	0.56786585
1.5999991	0.5673422
1.619999	0.5668197
1.639999	0.56629837
1.659999	0.5657779
1.679999	0.56525874
1.699999	0.56474006
1.719999	0.56422114
1.7399989	0.5637014
1.7599989	0.56318307
1.7799989	0.5626658
1.7999989	0.5621482
1.8199989	0.561632
1.8399988	0.5611178
1.8599988	0.5606056
1.8799988	0.5600952
1.8999988	0.55958605
1.9199988	0.5590784
1.9399987	0.55857253
1.9599987	0.5580681
1.9799987	0.5575643
1.9999987	0.55706096
2.0199988	0.5565586
2.0399988	0.55605716
2.0599988	0.5555565
2.0799987	0.5550572
2.0999987	0.5545597
2.1199987	0.55406237
2.1399987	0.55356544
2.1599987	0.5530698
2.1799986	0.55257547
2.1999986	0.5520824
2.2199986	0.5515908
2.2399986	0.5511011
2.2599986	0.55061215
2.2799985	0.5501237
2.2999985	0.5496367
2.3199985	0.549152
2.3399985	0.54866993
2.3599985	0.54818964
2.3799984	0.5477108
2.3999984	0.54723424
2.4199984	0.5467589
2.4399984	0.54628325
2.4599984	0.54580784
2.4799984	0.5453336
2.4999983	0.5448617
2.5199983	0.5443917
2.5399983	0.54392326
2.5599983	0.5434562
2.5799983	0.5429908
2.5999982	0.5425283
2.6199982	0.5420686
2.6399982	0.5416105
2.6599982	0.541154
2.6799982	0.5406991
2.6999981	0.540245
2.7199981	0.53979224
2.739998	0.53934157
2.759998	0.5388938
2.779998	0.5384472
2.799998	0.53800166
2.819998	0.5375582
2.839998	0.5371157
2.859998	0.53667337
2.879998	0.53623205
2.899998	0.53579104
2.919998	0.5353502
2.939998	0.53491056
2.959998	0.53447163
2.9799979	0.5340339
2.9999979	0.5335984
3.0199978	0.53316545
3.0399978	0.53273356
3.0599978	0.53230286
3.0799978	0.5318733
3.0999978	0.53144515
3.1199977	0.5310185
3.1399977	0.5305929
3.1599977	0.53016853
3.1799977	0.5297453
3.1999977	0.5293228
3.2199976	0.5289018
3.2399976	0.52848256
3.2599976	0.52806365
3.2799976	0.5276447
3.2999976	0.5272274
3.3199975	0.52681065
3.3399975	0.5263945
3.3599975	0.52597904
3.3799975	0.5255641
3.3999975	0.52515125
3.4199975	0.52473974
3.4399974	0.5243296
3.4599974	0.52392113
3.4799974	0.5235138
3.4999974	0.52310663
3.5199974	0.52270126
3.5399973	0.52229774
3.5599973	0.5218953
3.5799973	0.5214951
3.5999973	0.5210964
3.6199973	0.52069783
3.6399972	0.52029943
3.6599972	0.51990235
3.6799972	0.5195075
3.6999972	0.51911414
3.7199972	0.5187216
3.7399971	0.51833016
3.7599971	0.5179399
3.779997	0.5175514
3.799997	0.51716506
3.819997	0.51678085
3.839997	0.5163969
3.859997	0.5160129
3.879997	0.51562893
3.899997	0.51524496
3.919997	0.51486194
3.939997	0.51447964
3.959997	0.51409835
3.979997	0.51371884
3.999997	0.5133405
4.019997	0.5129646
4.039997	0.51259166
4.059997	0.5122193
4.079997	0.5118475
4.099997	0.5114777
4.119997	0.5111103
4.139997	0.51074445
4.159997	0.51037765
4.179997	0.51001084
4.199997	0.50964475
4.219997	0.5092796
4.239997	0.5089169
4.259997	0.5085571
4.279997	0.50819886
4.299997	0.507842
4.319997	0.5074872
4.339997	0.5071339
4.359997	0.5067822
4.379997	0.5064317
4.3999968	0.50608325
4.4199967	0.5057372
4.4399967	0.5053941
4.4599967	0.50505257
4.4799967	0.5047113
4.4999967	0.50437045
4.5199966	0.5040299
4.5399966	0.5036902
4.5599966	0.50335157
4.5799966	0.5030135
4.5999966	0.5026759
4.6199965	0.50233877
4.6399965	0.502002
4.6599965	0.5016669
4.6799965	0.5013346
4.6999965	0.5010034
4.7199965	0.50067186
4.7399964	0.5003414
4.7599964	0.5000119
4.7799964	0.49968356
4.7999964	0.49935776
4.8199964	0.49903327
4.8399963	0.49870816
4.8599963	0.49838334
4.8799963	0.49806032
4.8999963	0.4977393
4.9199963	0.49741954
4.9399962	0.49710107
4.959996	0.4967844
4.979996	0.49646878
4.999996	0.4961533
5.019996	0.49583662
5.039996	0.49551916
5.059996	0.49520284
5.079996	0.4948885
5.099996	0.49457544
5.119996	0.494263
5.139996	0.49395108
5.159996	0.49364012
5.179996	0.49332964
5.199996	0.49301893
5.219996	0.49270898
5.239996	0.4924004
5.259996	0.49209315
5.279996	0.49178714
5.299996	0.49148288
5.319996	0.49117956
5.339996	0.4908762
5.359996	0.4905736
5.379996	0.49027205
5.399996	0.4899711
5.419996	0.4896719
5.439996	0.48937458
5.4599957	0.48907828
5.4799957	0.48878258
5.4999957	0.4884873
5.5199957	0.48819256
5.5399957	0.48789775
5.5599957	0.48760375
5.5799956	0.48731223
5.5999956	0.48702222
5.6199956	0.48673332
5.6399956	0.48644432
5.6599956	0.4861542
5.6799955	0.4858647
5.6999955	0.48557514
5.7199955	0.48528564
5.7399955	0.4849971
5.7599955	0.4847096
5.7799954	0.48442325
5.7999954	0.48413736
5.8199954	0.48385197
5.8399954	0.48356935
5.8599954	0.48328996
5.8799953	0.483011
5.8999953	0.48273194
5.9199953	0.48245445
5.9399953	0.48217952
5.9599953	0.48190653
5.9799953	0.48163474
5.999995	0.48136315
6.019995	0.48109
6.039995	0.48081595
6.059995	0.48054188
6.079995	0.4802674
6.099995	0.4799928
6.119995	0.4797181
6.139995	0.4794434
6.159995	0.47916862
6.179995	0.4788949
6.199995	0.47862166
6.219995	0.47834715
6.239995	0.47807163
6.259995	0.47779673
6.279995	0.47752303
6.299995	0.4772502
6.319995	0.47697818
6.339995	0.47670755
6.359995	0.4764377
6.379995	0.4761687
6.399995	0.47590113
6.419995	0.4756351
6.439995	0.47536936
6.459995	0.47510356
6.479995	0.47483897
6.4999948	0.4745742
6.5199947	0.47430915
6.5399947	0.47404602
6.5599947	0.4737854
6.5799947	0.47352713
6.5999947	0.47326982
6.6199946	0.47301257
6.6399946	0.47275645
6.6599946	0.4725023
6.6799946	0.47224912
6.6999946	0.47199768
6.7199945	0.47174817
6.7399945	0.47149837
6.7599945	0.47124916
6.7799945	0.47100067
6.7999945	0.47075143
6.8199944	0.47050264
6.8399944	0.47025508
6.8599944	0.47000802
6.8799944	0.46976227
6.8999944	0.46951783
6.9199944	0.46927446
6.9399943	0.469033
6.9599943	0.4687935
6.9799943	0.46855554
6.9999943	0.46831736
7.0199943	0.4680787
7.0399942	0.4678411
7.059994	0.46760464
7.079994	0.46736878
7.099994	0.46713307
7.119994	0.46689838
7.139994	0.46666512
7.159994	0.4664334
7.179994	0.4662033
7.199994	0.46597415
7.219994	0.46574467
7.239994	0.46551374
7.259994	0.46528292
7.279994	0.46505412
7.299994	0.46482736
7.319994	0.46460056
7.339994	0.46437353
